,sample,sim_id,age_cat,value
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,89.675
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,158,d959189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,121.216
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,184,f359189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,129.6
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,198,015a189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,64.254
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,160,da59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,41.602
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,173,e859189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,131.94294294294295
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,188,f759189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,67.116
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,163,de59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,99.369
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,165,e059189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,135.823
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,178,ed59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,48.5
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,193,fc59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,58.301
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,0,8d172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,111.159
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,59,bb172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,47.921
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,48,ac172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,113.009
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,15,9c172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,124.947
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,21,b6172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,59.637
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,6,93172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,72.95995995995996
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,27,bf172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,104.98598598598599
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,54,b2172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,77.97
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,43,a7172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,123.529
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,10,97172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,41.205
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,29,c1172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,128.958
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,98,f6172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,76.53353353353353
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,33,c5172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,126.51051051051051
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,114,9559189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,128.91591591591592
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,89,ec172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,76.769
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,37,c9172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,136.199
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,38,ca172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,52.938
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,104,fb172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,56.703
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,118,9959189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,130.443
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,80,e3172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,128.435
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,119,9a59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,110.2062062062062
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,107,ff172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,128.739
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,95,f2172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,80.077
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,110,9159189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,98.57057057057057
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,84,e7172099-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,64.692
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,63,9e59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,130.169
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,66,a159189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,121.97
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,79,ae59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,45.44144144144144
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,120,b059189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,0.0-1.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,1.0-3.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,3.0-5.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,5.0-10.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,10.0-20.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,20.0-40.0,50.552
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,40.0-60.0,
0,147,cc59189f-8db8-e911-a2c1-c4346bcb1555,60.0-200.0,
